"geoid","total"
"36047022000",9
"36081156700",14
"36081012100",654
"36047021600",2
"36081023200",26
"36005008500",379
"36061019400",2811
"36081044601",293
"36061006900",6
"36081051100",39
"36047101600",1
"36081099100",5
"36005050400",10
"36081062500",14
"36047102800",7
"36081025900",8024
"36081071303",627
"36081028200",4
"36005008700",333
"36005012102",162
"36047078400",12
"36081092500",50
"36005022300",854
"36081049700",17
"36061023000",3813
"36061001001",177
"36119002000",3
"36047028900",403
"36119010903",1
"36059410300",2
"36061008800",2
"36061015300",7
"36047030800",12
"36047067800",3
"36047020100",2025
"36061005800",1
"36047013200",1
"36047076800",20
"36047003100",1855
"36047005400",11
"36047039400",21
"36047039300",821
"36061028700",1330
"36047051002",174
"36047082200",123
"36061007800",3
"36005006200",245
"36005038301",473
"36081004001",12
"36081065900",11
"36081063301",3
"36081079701",28
"36005036800",169
"36081066900",9
"36081062000",2
"36081005900",7729
"36081126700",770
"36081020200",27
"36047118400",13
"36059301900",2
"36047050700",412
"36005017702",337
"36081037300",235
"36061002100",4
"36047055800",2
"36047152200",240
"36005004400",129
"36047004300",5896
"36047036400",15
"36059406100",1
"36005027700",208
"36047037401",16
"36081118700",4
"36047054600",12
"36047032600",182
"36081012400",23
"36061022700",2826
"36047082600",63
"36081015200",33
"36061003700",4
"36047014100",828
"36059518204",1
"36081040700",858
"36047098200",19
"36085000600",2
"36005028900",997
"36005008400",31
"36061018200",6060
"36047050500",670
"36047048500",1866
"36061021600",5182
"36005034000",74
"36061015400",5
"36047073400",9
"36047057300",710
"36047043400",18
"36081086400",913
"36081004200",21
"36047040000",7
"36047040600",2
"36061002400",1
"36005006900",546
"36047043300",77
"36081043400",12
"36047116200",2
"36047036900",188
"36061025100",10230
"36047015400",6
"36081065501",48
"36005039901",1219
"36081008800",19
"36047041600",6
"36047018700",1245
"36047034700",86
"36081067900",88
"36005040800",36
"36081060000",1
"36005030900",15
"36085017700",3
"36061011202",2
"36047093400",8
"36005040304",890
"36047046202",9
"36047033300",42
"36047079000",146
"36005006100",1974
"36005037600",18
"36081037500",2796
"36047058400",13
"36047081600",119
"36047116000",37
"36119006300",2
"36081050600",2
"36061012600",4
"36047052500",2121
"36047010000",10
"36047073600",19
"36005013100",217
"36047030600",8
"36061024500",5561
"36047059300",349
"36005035600",57
"36081122701",89
"36061011203",3
"36047000900",10082
"36081022900",60
"36081027700",1794
"36047051900",8071
"36047053100",194
