"geoid","total"
"36081037300",256
"36047152200",329
"36005004400",85
"36047004300",6526
"36047036400",20
"36059406100",3
"36005027700",211
"36047037401",10
"36081118700",1
"36047054600",17
"36047032600",328
"36081012400",19
"36061022700",3054
"36047082600",78
"36081015200",49
"36047014100",1192
"36081040700",743
"36047098200",17
"36085000600",1
"36005028900",1109
"36005008400",6
"36061018200",5996
"36047050500",665
"36047048500",2393
"36061021600",5203
"36005034000",46
"36061015400",1
"36047073400",11
"36103122300",1
"36047057300",797
"36047043400",6
"36081086400",646
"36081004200",11
"36047040600",2
"36047040000",7
"36005006900",378
"36047043300",99
"36081043400",6
"36047116200",5
"36047036900",178
"36061025100",11284
"36047015400",12
"36081065501",18
"36005039901",692
"36081008800",21
"36047041600",8
"36047018700",1473
"36047034700",91
"36081067900",63
"36005040800",18
"36081060000",3
"36005030900",16
"36085017700",1
"36085029104",6
"36047093400",9
"36005040304",535
"36047046202",12
"36047033300",43
"36047079000",241
"36005006100",1327
"36005037600",11
"36081037500",2462
"36047058400",7
"36047081600",73
"36047116000",3
"36119006300",3
"36081050600",1
"36047052500",2391
"36047010000",6
"36047073600",35
"36005013100",131
"36047030600",3
"36061024500",5201
"36047059300",313
"36005035600",43
"36081122701",80
"36047000900",10318
"36081022900",45
"36081027700",1629
"36059303700",1
"36047051900",8840
"36047053100",257
"36081100802",3
"36119002101",2
"36047058900",478
"36081051200",1
"36081006900",2510
"36047089200",60
"36005006800",94
"36047050600",250
"36081046300",317
"36047034300",195
"36047018800",6
"36005028700",308
"36005034300",23
"36047067400",14
"36081016100",1174
"36081054500",32
"36047001300",2787
"36061022200",12793
"36081129103",9
"36005043400",10
"36047072600",35
"36059411100",1
"36081094700",10
"36047027200",3
"36081033402",7
"36059301800",4
"36005007500",275
"36103124300",1
"36047074800",12
"36081019000",6
"36005015500",244
"36047112600",33
"36005012500",157
"36081065400",3
"36047044700",1168
"36081001400",44
"36081086300",18
"36047032900",298
"36047048600",103
"36081015900",952
"36081035300",538
"36061003300",1
"36005036400",32
"36119003600",1
"36047046201",18
"36047057100",1525
"36081012200",155
